"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,42000,0,0,51000,0,0,0,0,37,1,271348,2,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,43,2,138.709677419355,300000,135483.870967742,164516.129032258,0,0,0,135483.870967742,0,0,164516.129032258,0,0,0,0,648709.677419355,345161.290322581,29032.2580645161,0,161290.322580645,0,0,0,57741.935483871,246330.563883972,304072.499367843,92137.0967741935,1554838.70967742,0,1554838.70967742,10146390.3225806,1590322.58064516,0,11736712.9032258,3742073.72517429,384769.9019344,219467.047096774,604236.949031174,7606.45161290323,0,0,0,0,7606.45161290323,16734193.5483871,0,16734193.5483871,0,0,0,0,258.064516129032,0,0,258.064516129032,1290.32258064516,0,0,0,0,1290.32258064516,370.967741935484,103.225806451613,267.741935483871,64.5161290322581,32.258064516129,32.258064516129,196.774193548387,0,632.258064516129,0,0,0,0,0,0,0,122.58064516129,0,0,283.870967741935,19.3548387096774,0,0,0,0,0,0,0,206.451612903226,0,0,0,0,0,0,0,0,0,0,0,12305465.9812892,12992119.8232128,14582442.403858,13888464.0477549,2159075.65870859,16047539.7064635,686653.841923563,44.0461538461538
4,0,0,0,43000,0,0,252000,0,0,0,153000,37,2,271348,2,0.8,0,0.8,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0.8,0,0.8,0,0,0,0,0,0,0,25,2,293.75,560000,53750,506250,0,0,0,53750,0,0,315000,0,0,0,191250,619250,315000,761250,6250,210000,0,0,0,709183.333333333,116733.99715505,825917.330488383,0,671250,0,671250,6944500,0,0,6944500,3569015.33048838,143743.531650664,156309.75,300053.281650664,1758.75,0,0,0,0,1758.75,3165750,0,3165750,0,0,0,0,100,0,0,100,3000,0,0,0,450,3450,336.25,192.5,143.75,0,0,0,58.75,0,395,0,0,0,0,0,0,0,102.5,0,20,125,40,0,0,0,0,28.75,42.5,0,31.25,0,0,0,5,0,0,0,0,0,0,0,7915803.28165066,-403265.330488383,-403265.330488383,10513515.3304884,971303.281650664,11484818.612139,-8319068.61213905,15.4
4,0,0,0,457000,0,0,275000,0,0,0,0,37,2,271348,1,0.83,0,0.83,0,0,0.83,0,0.83,0,0,0,0,0,0,0,0.76,0,0.76,0,0,0.76,0,0.76,0,0,0,0,0,0,0,20,2,78.9473684210526,963157.894736842,601315.789473684,361842.105263158,0,0,0,601315.789473684,0,0,361842.105263158,0,0,0,0,679473.684210526,151315.789473684,7846052.63157895,0,0,0,2930263.15789474,175000,1451524.12280702,33894.7368421053,1485418.85964912,337017.543859649,1761842.10526316,0,1761842.10526316,14277888.1578947,5425773.68421053,56578.9473684211,19760240.7894737,20280401.3223618,318243.514473684,539591.365526316,857834.88,21598.6842105263,0,0,0,0,21598.6842105263,49676973.6842105,0,49676973.6842105,0,0,0,0,1710.52631578947,0,0,1710.52631578947,5921.05263157895,0,0,0,0,5921.05263157895,746.052631578947,438.157894736842,307.894736842105,352.631578947368,117.105263157895,235.526315789474,73.6842105263158,0,1172.36842105263,0,0,0,0,0,0,0,139.473684210526,0,376.315789473684,568.421052631579,84.2105263157895,0,0,0,0,0,0,0,3.94736842105263,0,0,0,0,0,0,0,0,0,0,0,16938564.0137786,29396572.3618487,34837926.122807,34599288.3508772,2619676.98526316,37218965.3361403,12458008.3480702,15.4
4,0,0,0,46000,0,0,27000,0,0,0,0,37,1,271348,2,0.11,0,0.11,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0.11,0,0.11,0,0,0.11,0,0.11,0,0,0,0,0,0,0,26,2,272.727272727273,663636.363636364,418181.818181818,245454.545454545,0,0,0,418181.818181818,0,0,245454.545454545,0,0,0,0,920000,72727.2727272727,0,0,0,0,0,0,1487825.75757576,417301.435406699,1905127.19298246,135272.727272727,1827272.72727273,0,1827272.72727273,13844427.2727273,5607600,0,19452027.2727273,9575711.55661882,550584.288943381,350399.289090909,900983.57803429,10354.5454545455,0,0,0,0,10354.5454545455,18638181.8181818,0,18638181.8181818,0,0,0,0,909.090909090909,0,0,909.090909090909,2363.63636363636,0,0,0,0,2363.63636363636,763.636363636364,472.727272727273,290.909090909091,300,300,0,36.3636363636364,0,1100,0,0,0,0,0,0,0,72.7272727272727,0,90.9090909090909,790.909090909091,54.5454545454545,0,0,0,0,0,18.1818181818182,0,63.6363636363636,0,0,0,0,0,0,0,0,0,0,9.09090909090909,16572683.5780343,9062470.261563,14670070.261563,23420138.8293461,2728256.30530702,26148395.1346531,-7510213.31647129,95.2926829268293
4,0,0,0,463000,0,0,383000,0,0,0,495000,38,2,254057,2,0.79,0,0.79,0,0,0.66,0,0.66,0,0,0.13,0,0.13,0,0,0.79,0,0.79,0,0,0.66,0,0.66,0,0,0.13,0,0.13,0,0,38,1,237.974683544304,1697468.35443038,586075.949367089,1111392.40506329,0,0,0,586075.949367089,0,0,484810.126582278,0,0,0,626582.278481013,964430.379746835,139240.506329114,0,0,0,0,0,26582.2784810127,800801.687763713,367754.830113258,1168556.51787697,0,996202.53164557,288607.594936709,1284810.12658228,5974686.07594937,10342101.2658228,0,16316787.3417722,14881043.8976238,322355.779702421,317798.847088608,640154.626791028,15418.9873417722,0,0,0,0,15418.9873417722,23128481.0126582,0,23128481.0126582,0,0,0,0,886.075949367089,0,0,886.075949367089,3797.46835443038,0,0,0,1265.82278481013,5063.29113924051,275.949367088608,29.1139240506329,246.835443037975,620.253164556962,310.126582278481,310.126582278481,83.5443037974683,0,979.746835443038,0,0,0,0,0,0,0,101.26582278481,0,248.101265822785,540.506329113924,25.3164556962025,0,0,0,0,0,0,0,64.5569620253165,0,0,0,0,0,0,0,0,0,0,0,7611043.23438597,8247437.11503442,18878145.9757939,20567122.3786365,1924964.75337331,22492087.1320098,636393.880648457,17.8928571428571
4,0,0,0,464000,0,0,0,0,852000,0,495000,37,2,271348,1,0.76,0,0.76,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0.76,0,0.76,0,0,0.76,0,0.76,0,0,0,0,0,0,0,39,2,276.315789473684,2382894.73684211,610526.315789474,1772368.42105263,0,0,0,610526.315789474,0,0,0,0,1121052.63157895,0,651315.789473684,618421.052631579,125000,6846052.63157895,0,0,0,0,0,115958.333333333,21009.8684210526,136968.201754386,30888.1578947368,394736.842105263,0,394736.842105263,9606950,1491884.21052632,0,11098834.2105263,11903456.9912281,45805.4884868421,349781.96368421,395587.452171053,19500,0,0,0,0,19500,37050000,0,37050000,0,0,0,0,1052.63157894737,0,0,1052.63157894737,0,0,7894.73684210526,0,1578.94736842105,9473.68421052631,519.736842105263,257.894736842105,261.842105263158,89.4736842105263,44.7368421052632,44.7368421052632,44.7368421052632,0,653.947368421053,0,0,0,0,0,0,0,39.4736842105263,0,165.789473684211,342.105263157895,34.2105263157895,0,0,0,0,0,31.5789473684211,0,40.7894736842105,0,0,0,0,0,0,0,0,0,0,0,10397274.2942763,25146543.0087719,26638427.2192982,21510406.9912281,790324.294276316,22300731.2855044,14749268.7144956,15.4
4,0,0,0,464000,0,0,0,0,852000,0,495000,37,2,271348,2,0.77,0,0.77,0,0,0.77,0,0.77,0,0,0,0,0,0,0,0.77,0,0.77,0,0,0.77,0,0.77,0,0,0,0,0,0,0,59,2,233.766233766234,2351948.05194805,602597.402597403,1749350.64935065,0,0,0,602597.402597403,0,0,0,0,1106493.50649351,0,642857.142857143,430519.480519481,120779.220779221,3984415.58441558,0,0,0,0,0,57976.1904761905,0,57976.1904761905,0,435064.935064935,0,435064.935064935,13003880.5194805,825361.038961039,0,13829241.5584416,8042347.56709957,7037.38316017316,343900.604675325,350937.987835498,11415.5844155844,0,0,0,0,11415.5844155844,25114285.7142857,0,25114285.7142857,0,0,0,0,1038.96103896104,0,0,1038.96103896104,0,0,7792.20779220779,0,1558.44155844156,9350.64935064935,729.87012987013,363.636363636364,366.233766233766,44.1558441558442,44.1558441558442,0,41.5584415584416,0,815.584415584416,0,0,0,0,0,0,0,41.5584415584416,0,203.896103896104,377.922077922078,33.7662337662338,0,0,0,0,0,116.883116883117,0,41.5584415584416,0,0,0,0,0,0,0,0,0,0,0,13789883.442381,17071938.1471861,17897299.1861472,21046228.0865801,786002.922900433,21832231.0094805,3282054.7048052,15.4
4,0,0,0,5000,0,0,0,0,0,0,0,37,1,271348,2,0.36,0,0.36,0,0,0.19,0,0.19,0,0,0.17,0,0.17,0,0,0.18,0,0.18,0,0,0.11,0,0.11,0,0,0.07,0,0.07,0,0,55.4,2,294.444444444444,27777.7777777778,27777.7777777778,0,0,0,0,27777.7777777778,0,0,0,0,0,0,0,885555.555555556,177777.777777778,1127777.77777778,0,0,0,177777.777777778,0,1595351.85185185,45182.7485380117,1640534.60038986,1029000,1311111.11111111,277777.777777778,1588888.88888889,10741666.6666667,0,0,10741666.6666667,5615327.04483431,353223.738274854,218096.333333333,571320.071608187,8488.88888888889,0,0,0,0,8488.88888888889,18675555.5555556,0,18675555.5555556,0,0,0,0,222.222222222222,0,0,222.222222222222,0,0,0,0,0,0,444.444444444444,444.444444444444,0,0,0,0,111.111111111111,0,555.555555555556,0,0,0,0,0,0,0,55.5555555555556,0,255.555555555556,200,11.1111111111111,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,12624097.849386,13060228.5107212,13338006.288499,16079215.9337232,2160208.96049708,18239424.8942203,436130.661335282,95.2926829268293
4,0,0,0,50000,0,0,21000,0,0,0,0,36,1,270119,1,0.74,0,0.74,0,0,0.74,0,0.74,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,34.3333333333333,2,233.333333333333,236666.666666667,166666.666666667,70000,0,0,0,166666.666666667,0,0,70000,0,0,0,0,258333.333333333,286666.666666667,0,0,0,0,0,0,161066.666666667,141927.567567568,302994.234234234,159305.555555556,446666.666666667,0,446666.666666667,5736983.33333333,2781260,0,8518243.33333333,4295345.45645646,215778.906235435,154378.506,370157.412235435,14516.6666666667,0,43.3333333333333,10,201.466666666667,14718.1333333333,27697800,821920,28519720,0,0,0,0,6666.66666666667,0,0,6666.66666666667,200,0,0,0,0,200,120,83.3333333333333,36.6666666666667,163.333333333333,96.6666666666667,66.6666666666667,166.666666666667,0,450,0,0,0,0,0,0,0,53.3333333333333,0,0,243.333333333333,33.3333333333333,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,6553807.41223543,24224374.5435435,27005634.5435435,10032328.7897898,816824.078902102,10849152.8686919,17670567.1313081,44.4642857142857
4,0,0,0,50000,7000,0,658000,0,0,0,186000,37,2,271348,2,0.94,0,0.94,0,0,0.94,0,0.94,0,0,0,0,0,0,0,0.76,0,0.76,0,0,0.76,0,0.76,0,0,0,0,0,0,0,37,2,217.105263157895,1185526.31578947,75000,1110526.31578947,0,0,0,65789.4736842105,9210.52631578947,0,865789.473684211,0,0,0,244736.842105263,423157.894736842,67105.2631578947,3842105.26315789,0,3350000,752631.578947368,2392105.26315789,0,694736.842105263,151634.349030471,846371.191135734,39197.3684210526,838157.894736842,0,838157.894736842,14940250,1939042.10526316,27631.5789473684,16906923.6842105,15111764.4761154,264463.053277932,480064.617368421,744527.670646353,10578.9473684211,0,0,0,0,10578.9473684211,20100000,0,20100000,0,0,0,0,526.315789473684,157.894736842105,0,684.210526315789,7894.73684210526,0,0,0,789.473684210526,8684.21052631579,797.368421052632,385.526315789474,411.842105263158,86.8421052631579,86.8421052631579,0,78.9473684210526,25,988.157894736842,0,0,0,0,0,0,0,142.105263157895,0,372.368421052632,396.052631578947,44.7368421052632,0,0,0,0,0,0,0,7.89473684210526,0,0,0,0,0,0,0,0,0,0,25,16547392.9119824,4988235.52388457,7683083.44044321,30076471.8227147,1582685.56538319,31659157.3880979,-11559157.3880979,15.4
4,0,0,0,505000,0,0,0,0,284000,0,0,37,3,271348,2,2.37,0.47,1.9,0,0,1.9,0.14,1.76,0,0,0.47,0.33,0.14,0,0,2.37,0.47,1.9,0,0,1.9,0.14,1.76,0,0,0.47,0.33,0.14,0,0,18.3333333333333,2,100.84388185654,332911.392405063,213080.168776371,119831.223628692,0,0,0,213080.168776371,0,0,0,0,119831.223628692,0,0,254810.126582278,90717.2995780591,59493.6708860759,50632.9113924051,48101.2658227848,321518.987341772,0,0,207630.098452883,96760.3819675772,304390.48042046,116272.855133615,692827.004219409,250632.911392405,943459.915611814,3242657.38396624,1586919.83122363,0,4829577.21518987,3687749.73217855,180464.937221112,99396.863628692,279861.800849804,0,0,242.616033755274,0,958.333333333333,958.333333333333,0,4312500,4312500,0,0,0,0,379.746835443038,0,0,379.746835443038,0,0,3375.52742616034,0,0,3375.52742616034,151.898734177215,60.337552742616,91.5611814345991,120.675105485232,29.957805907173,90.7172995780591,35.8649789029536,0,308.438818565401,0,0,0,0,0,0,0,33.7552742616034,0,81.8565400843882,137.130801687764,23.6286919831224,0,0,0,0,0,0,0,32.0675105485232,0,0,0,0,0,0,0,0,0,0,0,4215346.18903546,624750.267821453,2783821.99777926,6679774.20475239,1223321.71646162,7903095.921214,-3590595.921214,3.14285714285714
4,0,0,0,507000,46000,461000,0,0,639000,0,0,36,2,270119,1,0.82,0.82,0,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0.82,0.82,0,0,0,0.82,0.82,0,0,0,0,0,0,0,0,21,2,448.780487804878,2015853.65853659,1236585.36585366,779268.292682927,0,0,0,618292.682926829,56097.5609756098,562195.12195122,0,0,779268.292682927,0,0,1023170.73170732,380487.804878049,1723170.73170732,0,0,41463.4146341463,0,631707.317073171,637280.487804878,502209.435173299,1139489.92297818,36329.2682926829,129268.292682927,0,129268.292682927,6343713.41463415,3826682.92682927,0,10170396.3414634,11088474.7766367,204172.576489944,265371.75,469544.326489944,21596.3414634146,0,0,0,0,21596.3414634146,60469756.097561,0,60469756.097561,0,0,0,0,1146.34146341463,1585.36585365854,4.8780487804878,2736.58536585366,0,0,14634.1463414634,0,0,14634.1463414634,173.170731707317,173.170731707317,0,225.609756097561,129.268292682927,96.3414634146341,142.682926829268,0,541.463414634146,0,0,0,0,0,0,0,80.4878048780488,0,0,354.878048780488,58.5365853658537,0,0,2.4390243902439,0,1.21951219512195,29.2682926829268,0,14.6341463414634,0,0,0,0,0,0,0,0,0,0,0,6942526.03380702,49381281.3209243,53249427.6623877,17432188.1912709,598812.619172871,18031000.8104437,42438755.2871172,17.4074074074074
4,0,0,0,52000,0,0,0,0,0,0,0,37,1,271348,2,0.17,0,0,0.17,0,0.17,0,0,0.17,0,0,0,0,0,0,0.17,0,0,0.17,0,0.17,0,0,0.17,0,0,0,0,0,0,35.5,2,235.294117647059,305882.352941176,305882.352941176,0,0,0,0,305882.352941176,0,0,0,0,0,0,0,1217647.05882353,335294.117647059,0,0,0,0,0,0,147647.058823529,430886.107634543,578533.166458073,0,794117.647058823,0,794117.647058823,11918776.4705882,2114964.70588235,0,14033741.1764706,4823669.40175219,594646.529142678,263816.574117647,858463.103260325,6900,0,0,0,0,6900,24150000,0,24150000,0,0,0,0,588.235294117647,0,0,588.235294117647,0,0,0,0,0,0,458.823529411765,141.176470588235,317.647058823529,117.647058823529,82.3529411764706,35.2941176470588,211.764705882353,0,788.235294117647,0,0,0,0,0,0,0,176.470588235294,0,0,364.705882352941,11.7647058823529,0,0,0,0,0,0,0,235.294117647059,0,0,0,0,0,0,0,0,0,0,0,13571357.2209074,19326330.5982478,21441295.3041302,16742445.8723404,1652580.75031915,18395026.6226596,5754973.37734042,95.2926829268293
4,0,0,0,52000,0,0,0,0,0,0,0,37,1,271348,2,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,17.5,2,222.222222222222,144444.444444444,144444.444444444,0,0,0,0,144444.444444444,0,0,0,0,0,0,0,882500,341666.666666667,0,0,0,0,0,0,2645444.44444444,318502.923976608,2963947.36842105,382731.481481482,1488888.88888889,0,1488888.88888889,7331816.66666667,2501100,0,9832916.66666667,7487737.96101364,783185.954931774,185945.361111111,969131.316042885,3908.33333333333,0,0,0,0,3908.33333333333,8598333.33333333,0,8598333.33333333,0,0,0,0,277.777777777778,0,0,277.777777777778,0,0,0,0,0,0,283.333333333333,5.55555555555556,277.777777777778,150,75,75,144.444444444444,0,577.777777777778,0,0,0,0,0,0,0,105.555555555556,0,0,333.333333333333,5.55555555555556,0,0,0,0,0,0,0,133.333333333333,0,0,0,0,0,0,0,0,0,0,0,9789836.87159844,1110595.37231969,3611695.37231969,14819554.6276803,2458020.20493177,17277574.8326121,-8679241.49927875,44.0461538461538
4,0,0,0,52000,0,0,153000,0,0,0,0,37,1,271348,2,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,25,2,251.515151515152,621212.121212121,157575.757575758,463636.363636364,0,0,0,157575.757575758,0,0,463636.363636364,0,0,0,0,1040909.09090909,354545.454545455,0,0,24242.4242424242,0,0,0,577335.858585859,393824.561403509,971160.419989367,62651.5151515152,2030303.03030303,0,2030303.03030303,4085987.87878788,3009090.90909091,0,7095078.78787879,6355159.93514088,605888.980547581,151657.398787879,757546.37933546,10557.5757575758,0,0,0,0,10557.5757575758,16892121.2121212,0,16892121.2121212,0,0,0,0,303.030303030303,0,0,303.030303030303,3636.36363636364,0,0,0,0,3636.36363636364,130.30303030303,18.1818181818182,112.121212121212,190.909090909091,109.090909090909,81.8181818181818,96.969696969697,30.3030303030303,448.484848484848,0,0,0,0,0,0,0,84.8484848484848,0,0,221.212121212121,33.3333333333333,0,0,0,0,0,0,0,109.090909090909,0,0,0,0,0,0,0,0,0,0,0,6873837.28842637,10536961.2769803,13546052.1860712,10441147.8139288,2787849.40963849,13228997.2235673,3663123.98855396,44.0461538461538
4,0,0,0,52000,0,0,18000,0,0,0,0,37,2,271348,2,0.87,0,0.87,0,0,0.87,0,0.87,0,0,0,0,0,0,0,0.78,0,0.78,0,0,0.78,0,0.78,0,0,0,0,0,0,0,20,2,166.666666666667,89743.5897435897,66666.6666666667,23076.9230769231,0,0,0,66666.6666666667,0,0,23076.9230769231,0,0,0,0,526153.846153846,79487.1794871795,0,0,0,0,0,0,141448.183760684,141538.461538462,282986.645299145,176645.299145299,1287179.48717949,0,1287179.48717949,4545610.25641026,1169005.12820513,0,5714615.38461538,2595369.68803419,273649.852542735,106406,380055.852542735,4167.94871794872,0,0,0,0,4167.94871794872,7502307.69230769,0,7502307.69230769,0,0,0,0,128.205128205128,0,0,128.205128205128,1794.87179487179,0,0,0,0,1794.87179487179,208.974358974359,84.6153846153846,124.358974358974,69.2307692307692,44.8717948717949,24.3589743589744,52.5641025641026,0,330.769230769231,0,0,0,0,0,0,0,35.8974358974359,0,0,216.666666666667,16.6666666666667,0,0,0,0,0,0,0,61.5384615384615,0,0,0,0,0,0,0,0,0,0,0,6212845.59613248,4906938.0042735,6075943.13247863,7140979.94444444,1667235.33972222,8808215.28416667,-1305907.59185897,15.4
4,0,0,0,52000,0,0,51000,0,0,0,0,37,1,271348,2,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,30.5,2,242.424242424242,312121.212121212,157575.757575758,154545.454545455,0,0,0,157575.757575758,0,0,154545.454545455,0,0,0,0,825454.545454545,190909.090909091,0,0,0,0,0,0,60530.303030303,128272.727272727,188803.03030303,0,609090.909090909,0,609090.909090909,11263015.1515152,2976387.87878788,0,14239403.030303,4765023.75757576,193035.552272727,258426.938787879,451462.491060606,10354.5454545455,0,0,0,0,10354.5454545455,7248181.81818182,0,7248181.81818182,0,0,0,0,303.030303030303,0,0,303.030303030303,1212.12121212121,0,0,0,0,1212.12121212121,503.030303030303,193.939393939394,309.090909090909,175.757575757576,115.151515151515,60.6060606060606,142.424242424242,0,821.212121212121,0,0,0,0,0,0,0,127.272727272727,0,0,542.424242424242,12.1212121212121,0,0,0,0,0,0,0,139.393939393939,0,0,0,0,0,0,0,0,0,0,0,12323568.5516667,2483158.06060606,5459545.93939394,16028038.9090909,1060553.40015152,17088592.3092424,-9840410.49106061,44.0461538461538
4,0,0,0,52000,0,267000,497000,0,0,0,0,36,2,270119,1,0.76,0,0,0.76,0,0.76,0,0,0.76,0,0,0,0,0,0,0.76,0,0,0.76,0,0.76,0,0,0.76,0,0,0,0,0,0,24.3333333333333,2,271.052631578947,1073684.21052632,419736.842105263,653947.368421053,0,0,0,68421.0526315789,0,351315.789473684,653947.368421053,0,0,0,0,559868.421052632,280263.157894737,0,0,555263.157894737,0,0,394736.842105263,252701.754385965,208402.631578947,461104.385964912,19578.9473684211,143421.052631579,0,143421.052631579,5130457.89473684,2708478.94736842,0,7838936.84210526,6323097.07017544,84657.7138596491,177665.693684211,262323.40754386,16361.8421052632,0,0,0,0,16361.8421052632,42540789.4736842,0,42540789.4736842,0,0,0,0,157.894736842105,0,10.5263157894737,168.421052631579,7894.73684210526,0,0,0,0,7894.73684210526,121.052631578947,121.052631578947,0,160.526315789474,88.1578947368421,72.3684210526316,131.578947368421,0,413.157894736842,0,0,0,0,0,0,0,61.8421052631579,0,0,269.736842105263,21.0526315789474,0,0,0,0,0,27.6315789473684,0,17.1052631578947,0,0,0,0,0,0,0,0,0,0,15.7894736842105,5536202.35491228,36217692.4035088,38926171.3508772,11453554.9649123,405744.460175439,11859299.4250877,30681490.0485965,17.4074074074074
4,0,0,0,56000,0,0,141000,0,0,0,76000,36,1,270119,2,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,24,2,333.333333333333,910000,186666.666666667,723333.333333333,0,0,0,186666.666666667,0,0,470000,0,0,0,253333.333333333,371000,276666.666666667,0,0,0,0,0,0,79750,111387.387387387,191137.387387387,0,356666.666666667,0,356666.666666667,5468680,3399826.66666667,0,8868506.66666666,5418749.72072072,169868.475216216,173074.477333333,342942.95254955,14516.6666666667,0,43.3333333333333,10,201.466666666667,14718.1333333333,27697800,821920,28519720,0,0,0,0,533.333333333333,0,0,533.333333333333,8000,0,0,0,6666.66666666667,14666.6666666667,123.333333333333,76.6666666666667,46.6666666666667,196.666666666667,130,66.6666666666667,153.333333333333,0,473.333333333333,0,0,0,0,0,0,0,80,0,0,243.333333333333,16.6666666666667,0,0,0,0,0,6.66666666666667,0,106.666666666667,0,0,0,0,0,13.3333333333333,0,0,0,0,6.66666666666667,6168289.61921622,23100970.2792793,26500796.9459459,10887429.7207207,699609.619216216,11587039.3399369,16932680.6600631,44.4642857142857
4,0,0,0,58000,0,0,0,0,426000,0,248000,37,2,271348,2,1.12,0,1.12,0,0,1.12,0,1.12,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0.8,0,0.8,0,0,0,0,0,0,0,39,2,112.5,915000,72500,842500,0,0,0,72500,0,0,0,0,532500,0,310000,408125,108750,2203750,0,0,0,0,0,102750,52524.6710526316,155274.671052632,0,541250,0,541250,8683775,917070,0,9600845,4979317.67105263,69687.8504232456,219725.402,289413.252423246,5962.5,0,0,0,0,5962.5,13713750,0,13713750,0,0,0,0,125,0,0,125,0,0,3750,0,750,4500,467.5,247.5,220,55,27.5,27.5,40,0,562.5,0,0,0,0,0,0,0,42.5,0,27.5,362.5,25,0,0,0,0,0,67.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,9514438.25242325,8734432.32894737,9651502.32894737,13663092.6710526,830663.252423246,14493755.9234759,-780005.923475876,15.4
